5.250472e+002,5.434476e-002
5.255294e+002,5.384135e-002
5.260115e+002,5.344324e-002
5.264937e+002,5.314547e-002
5.269758e+002,5.288836e-002
5.274579e+002,5.258771e-002
5.279401e+002,5.217596e-002
5.284222e+002,5.162859e-002
5.289044e+002,5.097369e-002
5.293865e+002,5.028071e-002
5.298686e+002,4.963802e-002
5.303508e+002,4.912893e-002
5.308329e+002,4.881435e-002
5.313150e+002,4.872767e-002
5.317972e+002,4.887994e-002
5.322793e+002,4.926475e-002
5.327614e+002,4.985709e-002
5.332436e+002,5.060601e-002
5.337257e+002,5.142925e-002
5.342078e+002,5.222001e-002
5.346900e+002,5.286867e-002
5.351721e+002,5.329128e-002
5.356542e+002,5.345692e-002
5.361364e+002,5.340105e-002
5.366185e+002,5.321974e-002
5.371006e+002,5.304441e-002
5.375828e+002,5.299934e-002
5.380649e+002,5.316712e-002
5.385471e+002,5.356643e-002
5.390292e+002,5.415480e-002
5.395114e+002,5.484756e-002
5.399935e+002,5.554267e-002
5.404756e+002,5.614492e-002
5.409578e+002,5.658522e-002
5.414399e+002,5.683358e-002
5.419221e+002,5.690466e-002
5.424042e+002,5.685525e-002
5.428863e+002,5.677266e-002
5.433685e+002,5.676118e-002
5.438506e+002,5.692385e-002
5.443327e+002,5.734032e-002
5.448149e+002,5.804588e-002
5.452970e+002,5.901626e-002
5.457791e+002,6.017351e-002
5.462613e+002,6.141201e-002
5.467434e+002,6.263423e-002
5.472255e+002,6.378114e-002
5.477077e+002,6.484234e-002
5.481898e+002,6.584886e-002
5.486719e+002,6.685023e-002
5.491541e+002,6.788909e-002
5.496362e+002,6.898177e-002
5.501183e+002,7.010973e-002
5.506005e+002,7.122743e-002
5.510826e+002,7.227581e-002
5.515648e+002,7.319890e-002
5.520469e+002,7.395660e-002
5.525291e+002,7.453310e-002
5.530112e+002,7.493544e-002
5.534933e+002,7.519014e-002
5.539755e+002,7.533247e-002
5.544576e+002,7.539660e-002
5.549398e+002,7.540617e-002
5.554219e+002,7.536956e-002
5.559040e+002,7.527950e-002
5.563862e+002,7.511541e-002
5.568683e+002,7.485119e-002
5.573504e+002,7.446336e-002
5.578326e+002,7.393959e-002
5.583147e+002,7.328444e-002
5.587968e+002,7.252187e-002
5.592790e+002,7.169147e-002
5.597611e+002,7.083960e-002
5.602432e+002,7.000570e-002
5.607254e+002,6.920779e-002
5.612075e+002,6.843556e-002
5.616896e+002,6.765322e-002
5.621718e+002,6.681232e-002
5.626539e+002,6.586845e-002
5.631360e+002,6.479560e-002
5.636182e+002,6.358989e-002
5.641003e+002,6.226385e-002
5.645825e+002,6.083165e-002
5.650646e+002,5.929583e-002
5.655468e+002,5.764193e-002
5.660289e+002,5.584687e-002
5.665110e+002,5.389776e-002
5.669932e+002,5.181126e-002
5.674753e+002,4.964437e-002
5.679575e+002,4.748743e-002
5.684396e+002,4.544040e-002
5.689217e+002,4.358657e-002
5.694039e+002,4.197220e-002
5.698860e+002,4.060913e-002
5.703681e+002,3.948697e-002
5.708503e+002,3.858731e-002
5.713324e+002,3.789070e-002
5.718145e+002,3.737276e-002
5.722967e+002,3.699809e-002
5.727788e+002,3.671826e-002
5.732609e+002,3.648007e-002
5.737431e+002,3.623962e-002
5.742252e+002,3.597857e-002
5.747073e+002,3.571134e-002
5.751895e+002,3.548200e-002
5.756716e+002,3.534504e-002
5.761537e+002,3.533957e-002
5.766359e+002,3.546873e-002
5.771180e+002,3.569613e-002
5.776002e+002,3.596007e-002
5.780823e+002,3.619564e-002
5.785645e+002,3.635111e-002
5.790466e+002,3.639567e-002
5.795287e+002,3.631922e-002
5.800109e+002,3.612679e-002
5.804930e+002,3.583360e-002
5.809752e+002,3.545935e-002
5.814573e+002,3.502763e-002
5.819394e+002,3.456415e-002
5.824216e+002,3.409557e-002
5.829037e+002,3.364512e-002
5.833858e+002,3.322656e-002
5.838680e+002,3.284026e-002
5.843501e+002,3.247407e-002
5.848322e+002,3.211077e-002
5.853144e+002,3.173964e-002
5.857965e+002,3.136669e-002
5.862786e+002,3.101698e-002
5.867608e+002,3.072736e-002
5.872429e+002,3.053167e-002
5.877250e+002,3.044693e-002
5.882072e+002,3.046644e-002
5.886893e+002,3.056270e-002
5.891714e+002,3.069834e-002
5.896536e+002,3.083844e-002
5.901357e+002,3.095727e-002
5.906179e+002,3.103986e-002
5.911000e+002,3.107616e-002
5.915822e+002,3.105595e-002
5.920643e+002,3.096627e-002
5.925464e+002,3.079622e-002
5.930286e+002,3.054379e-002
5.935107e+002,3.022230e-002
5.939928e+002,2.986020e-002
5.944750e+002,2.949454e-002
5.949571e+002,2.916199e-002
5.954392e+002,2.888887e-002
5.959214e+002,2.868908e-002
5.964035e+002,2.856659e-002
5.968856e+002,2.852271e-002
5.973678e+002,2.856185e-002
5.978499e+002,2.869141e-002
5.983320e+002,2.891384e-002
5.988142e+002,2.921490e-002
5.992963e+002,2.955557e-002
5.997784e+002,2.987678e-002
6.002606e+002,3.011277e-002
6.007427e+002,3.021392e-002
6.012249e+002,3.016320e-002
6.017070e+002,2.998157e-002
6.021891e+002,2.971655e-002
6.026713e+002,2.942447e-002
6.031534e+002,2.914881e-002
6.036356e+002,2.890969e-002
6.041177e+002,2.870327e-002
6.045999e+002,2.851132e-002
6.050820e+002,2.831580e-002
6.055641e+002,2.810984e-002
6.060463e+002,2.790063e-002
6.065284e+002,2.770471e-002
6.070105e+002,2.753950e-002
6.074927e+002,2.741740e-002
6.079748e+002,2.734386e-002
6.084569e+002,2.732092e-002
6.089391e+002,2.735102e-002
6.094212e+002,2.743847e-002
6.099033e+002,2.758515e-002
6.103855e+002,2.778553e-002
6.108676e+002,2.802236e-002
6.113497e+002,2.826849e-002
6.118319e+002,2.849554e-002
6.123140e+002,2.868363e-002
6.127961e+002,2.882857e-002
6.132783e+002,2.894188e-002
6.137604e+002,2.904266e-002
6.142426e+002,2.914657e-002
6.147247e+002,2.925604e-002
6.152068e+002,2.935934e-002
6.156890e+002,2.943783e-002
6.161711e+002,2.947843e-002
6.166533e+002,2.948375e-002
6.171354e+002,2.947546e-002
6.176176e+002,2.948517e-002
6.180997e+002,2.954064e-002
6.185818e+002,2.965063e-002
6.190640e+002,2.980178e-002
6.195461e+002,2.996236e-002
6.200282e+002,3.009732e-002
6.205104e+002,3.018174e-002
6.209925e+002,3.021133e-002
6.214746e+002,3.020188e-002
6.219568e+002,3.018302e-002
6.224389e+002,3.018657e-002
6.229210e+002,3.023815e-002
6.234032e+002,3.035255e-002
6.238853e+002,3.053440e-002
6.243674e+002,3.078181e-002
6.248496e+002,3.108830e-002
6.253317e+002,3.144505e-002
6.258138e+002,3.184103e-002
6.262960e+002,3.226592e-002
6.267781e+002,3.271734e-002
6.272603e+002,3.320564e-002
6.277424e+002,3.375727e-002
6.282245e+002,3.441040e-002
6.287067e+002,3.520107e-002
6.291888e+002,3.614483e-002
6.296710e+002,3.721813e-002
6.301531e+002,3.834898e-002
6.306353e+002,3.942372e-002
6.311174e+002,4.030748e-002
6.315995e+002,4.087283e-002
6.320817e+002,4.102976e-002
6.325638e+002,4.074471e-002
6.330459e+002,4.004761e-002
6.335281e+002,3.902367e-002
6.340102e+002,3.779345e-002
6.344923e+002,3.648817e-002
6.349745e+002,3.522651e-002
6.354566e+002,3.409862e-002
6.359387e+002,3.315990e-002
6.364209e+002,3.243084e-002
6.369030e+002,3.190158e-002
6.373851e+002,3.153921e-002
6.378673e+002,3.129935e-002
6.383494e+002,3.113781e-002
6.388315e+002,3.102285e-002
6.393137e+002,3.094175e-002
6.397958e+002,3.090116e-002
6.402780e+002,3.091934e-002
6.407601e+002,3.101331e-002
6.412422e+002,3.118612e-002
6.417244e+002,3.142122e-002
6.422065e+002,3.168582e-002
6.426887e+002,3.194102e-002
6.431708e+002,3.215580e-002
6.436530e+002,3.231546e-002
6.441351e+002,3.242448e-002
6.446172e+002,3.250039e-002
6.450994e+002,3.256378e-002
6.455815e+002,3.262939e-002
6.460636e+002,3.270252e-002
6.465458e+002,3.278080e-002
6.470279e+002,3.286117e-002
6.475100e+002,3.294362e-002
6.479922e+002,3.303332e-002
6.484743e+002,3.313547e-002
6.489564e+002,3.325075e-002
6.494386e+002,3.337195e-002
6.499207e+002,3.348543e-002
6.504028e+002,3.357795e-002
6.508850e+002,3.364254e-002
6.513671e+002,3.368285e-002
6.518492e+002,3.371089e-002
6.523314e+002,3.374230e-002
6.528135e+002,3.378975e-002
6.532957e+002,3.385984e-002
6.537778e+002,3.395528e-002
6.542599e+002,3.407826e-002
6.547421e+002,3.423465e-002
6.552242e+002,3.443242e-002
6.557064e+002,3.467488e-002
6.561885e+002,3.495311e-002
6.566707e+002,3.524203e-002
6.571528e+002,3.550519e-002
6.576349e+002,3.570735e-002
6.581171e+002,3.582968e-002
6.585992e+002,3.588164e-002
6.590813e+002,3.589964e-002
6.595635e+002,3.593581e-002
6.600456e+002,3.603602e-002
6.605277e+002,3.622327e-002
6.610099e+002,3.648961e-002
6.614920e+002,3.680528e-002
6.619741e+002,3.713522e-002
6.624563e+002,3.745684e-002
6.629384e+002,3.776873e-002
6.634205e+002,3.808623e-002
6.639027e+002,3.842724e-002
6.643848e+002,3.879703e-002
6.648669e+002,3.918055e-002
6.653491e+002,3.954362e-002
6.658312e+002,3.984055e-002
6.663134e+002,4.002709e-002
6.667955e+002,4.008144e-002
6.672776e+002,4.003293e-002
6.677598e+002,3.997982e-002
6.682419e+002,4.005234e-002
6.687241e+002,4.032145e-002
6.692062e+002,4.075072e-002
6.696884e+002,4.124482e-002
6.701705e+002,4.172417e-002
6.706526e+002,4.215388e-002
6.711348e+002,4.253767e-002
6.716169e+002,4.290099e-002
6.720990e+002,4.327505e-002
6.725812e+002,4.368289e-002
6.730633e+002,4.413035e-002
6.735454e+002,4.460544e-002
6.740276e+002,4.508454e-002
6.745097e+002,4.554600e-002
6.749918e+002,4.598013e-002
6.754740e+002,4.639225e-002
6.759561e+002,4.680003e-002
6.764382e+002,4.722408e-002
6.769204e+002,4.768050e-002
6.774025e+002,4.817326e-002
6.778846e+002,4.869494e-002
6.783668e+002,4.922742e-002
6.788489e+002,4.974613e-002
6.793311e+002,5.022384e-002
6.798132e+002,5.063546e-002
6.802953e+002,5.096359e-002
6.807775e+002,5.120436e-002
6.812596e+002,5.136999e-002
6.817418e+002,5.148670e-002
6.822239e+002,5.158758e-002
6.827061e+002,5.170248e-002
6.831882e+002,5.184717e-002
6.836703e+002,5.201835e-002
6.841525e+002,5.219442e-002
6.846346e+002,5.234536e-002
6.851167e+002,5.244670e-002
6.855989e+002,5.249199e-002
6.860810e+002,5.249744e-002
6.865631e+002,5.249812e-002
6.870453e+002,5.253450e-002
6.875274e+002,5.263813e-002
6.880095e+002,5.281984e-002
6.884917e+002,5.306777e-002
6.889738e+002,5.335654e-002
6.894559e+002,5.366349e-002
6.899381e+002,5.398371e-002
6.904202e+002,5.433688e-002
6.909023e+002,5.476129e-002
6.913845e+002,5.530107e-002
6.918666e+002,5.598831e-002
6.923488e+002,5.683237e-002
6.928309e+002,5.781651e-002
6.933130e+002,5.890654e-002
6.937952e+002,6.006312e-002
6.942773e+002,6.125506e-002
6.947595e+002,6.246670e-002
6.952416e+002,6.369933e-002
6.957238e+002,6.496672e-002
6.962059e+002,6.628838e-002
6.966880e+002,6.768204e-002
6.971702e+002,6.915787e-002
6.976523e+002,7.071538e-002
6.981344e+002,7.234360e-002
6.986166e+002,7.402237e-002
6.990987e+002,7.572762e-002
6.995808e+002,7.743626e-002
7.000630e+002,7.913134e-002
7.005451e+002,8.080420e-002
7.010272e+002,8.245180e-002
7.015094e+002,8.407185e-002
7.019915e+002,8.565734e-002
7.024736e+002,8.719431e-002
7.029558e+002,8.866489e-002
7.034379e+002,9.005304e-002
7.039200e+002,9.135310e-002
7.044022e+002,9.257226e-002
7.048843e+002,9.372902e-002
7.053665e+002,9.484603e-002
7.058486e+002,9.594391e-002
7.063307e+002,9.703611e-002
7.068129e+002,9.812948e-002
7.072950e+002,9.922808e-002
7.077772e+002,1.003380e-001
7.082593e+002,1.014678e-001
7.087415e+002,1.026283e-001
7.092236e+002,1.038277e-001
7.097057e+002,1.050717e-001
7.101879e+002,1.063651e-001
7.106700e+002,1.077194e-001
7.111521e+002,1.091608e-001
7.116343e+002,1.107364e-001
7.121164e+002,1.125112e-001
7.125985e+002,1.145608e-001
7.130807e+002,1.169583e-001
7.135628e+002,1.197655e-001
7.140449e+002,1.230277e-001
7.145271e+002,1.267772e-001
7.150092e+002,1.310427e-001
7.154913e+002,1.358592e-001
7.159735e+002,1.412719e-001
7.164556e+002,1.473317e-001
7.169377e+002,1.540818e-001
7.174199e+002,1.615396e-001
7.179020e+002,1.696826e-001
7.183842e+002,1.784422e-001
7.188663e+002,1.877092e-001
7.193484e+002,1.973448e-001
7.198306e+002,2.071870e-001
7.203127e+002,2.170470e-001
7.207949e+002,2.266958e-001
7.212770e+002,2.358581e-001
7.217592e+002,2.442239e-001
7.222413e+002,2.514896e-001
7.227234e+002,2.574107e-001
7.232056e+002,2.618452e-001
7.236877e+002,2.647584e-001
7.241698e+002,2.661923e-001
7.246520e+002,2.662164e-001
7.251341e+002,2.648941e-001
7.256162e+002,2.622798e-001
7.260984e+002,2.584472e-001
7.265805e+002,2.535223e-001
7.270626e+002,2.476963e-001
7.275448e+002,2.412025e-001
7.280269e+002,2.342725e-001
7.285090e+002,2.270925e-001
7.289912e+002,2.197827e-001
