Time,Displacement,Force
0,0,0.0002
0.001,0,0.0002
0.002,0,0.0002
0.003,0,0.0001
0.004,0,0.0001
0.005,0,0.0001
0.006,0,0.0001
0.007,0,0.0001
0.008,0,0.0001
0.009,0,0.0001
0.01,0,0.0001
0.011,0,0.0001
0.012,0,0.0001
0.013,0,0.0001
0.014,0,0.0001
0.015,0,0.0001
0.016,0,0.0001
0.017,0,0.0002
0.018,0,0.0002
0.019,0,0.0002
0.02,0,0.0002
0.021,0,0.0002
0.022,0,0.0002
0.023,0,0.0002
0.024,0,0.0002
0.025,0,0.0002
0.026,0,0.0002
0.027,0,0.0002
0.028,0,0.0002
0.029,0,0.0002
0.03,0,0.0002
0.031,0,0.0002
0.032,0,0.0002
0.033,0,0.0002
0.034,0,0.0002
0.035,0,0.0002
0.036,0,0.0002
0.037,0,0.0002
0.038,0,0.0002
0.039,0,0.0002
0.04,0,0.0002
0.041,0,0.0002
0.042,0,0.0002
0.043,0,0.0002
0.044,0,0.0002
0.045,0,0.0002
0.046,0,0.0002
0.047,0,0.0002
0.048,0,0.0002
0.049,0,0.0002
0.05,0,0.0002
0.051,0,0.0002
0.052,0,0.0002
0.053,0,0.0002
0.054,0,0.0002
0.055,0,0.0002
0.056,0,0.0002
0.057,0,0.0002
0.058,0,0.0001
0.059,0,0.0001
0.06,0,0.0001
0.061,0,0.0001
0.062,0,0.0001
0.063,0,0.0001
0.064,0,0.0001
0.065,0,0.0001
0.066,0.0001,0.0001
0.067,0.0001,0.0001
0.068,0.0001,0.0001
0.069,0.0001,0.0001
0.07,0.0001,0.0001
0.071,0.0001,0.0001
0.072,0.0001,0.0001
0.073,0.0001,0.0001
0.074,0.0001,0.0001
0.075,0.0001,0.0001
0.076,0.0001,0.0001
0.077,0.0001,0.0001
0.078,0.0001,0.0001
0.079,0.0001,0.0001
0.08,0.0001,0.0001
0.081,0.0001,0.0001
0.082,0.0001,0.0001
0.083,0.0001,0.0001
0.084,0.0001,0.0001
0.085,0.0001,0.0001
0.086,0.0001,0.0001
0.087,0.0001,0.0001
0.088,0.0001,0.0001
0.089,0.0001,0.0001
0.09,0.0001,0.0001
0.091,0.0001,0.0001
0.092,0.0001,0.0001
0.093,0.0001,0.0001
0.094,0.0001,0.0001
0.095,0.0001,0.0001
0.096,0.0001,0.0001
0.097,0.0001,0.0001
0.098,0.0001,0.0001
0.099,0.0001,0.0001
0.1,0.0001,0.0001
0.101,0.0001,0.0001
0.102,0.0001,0.0001
0.103,0.0001,0.0001
0.104,0.0001,0.0001
0.105,0.0001,0.0001
0.106,0.0001,0
0.107,0.0001,0
0.108,0.0001,0
0.109,0.0001,0
0.11,0.0001,0
0.111,0.0001,0
0.112,0.0001,0
0.113,0.0001,0
0.114,0.0001,0
0.115,0.0001,0
0.116,0.0002,0
0.117,0.0002,0
0.118,0.0002,0
0.119,0.0002,0
0.12,0.0002,0
0.121,0.0002,0.0001
0.122,0.0002,0.0001
0.123,0.0002,0.0001
0.124,0.0002,0.0001
0.125,0.0002,0.0001
0.126,0.0002,0.0001
0.127,0.0002,0.0001
0.128,0.0002,0.0001
0.129,0.0002,0.0001
0.13,0.0002,0.0001
0.131,0.0002,0.0002
0.132,0.0003,0.0002
0.133,0.0003,0.0002
0.134,0.0003,0.0002
0.135,0.0003,0.0002
0.136,0.0003,0.0002
0.137,0.0003,0.0002
0.138,0.0003,0.0002
0.139,0.0003,0.0002
0.14,0.0003,0.0002
0.141,0.0003,0.0002
0.142,0.0003,0.0002
0.143,0.0003,0.0003
0.144,0.0003,0.0003
0.145,0.0003,0.0003
0.146,0.0003,0.0003
0.147,0.0003,0.0003
0.148,0.0003,0.0003
0.149,0.0003,0.0003
0.15,0.0003,0.0003
0.151,0.0003,0.0003
0.152,0.0003,0.0003
0.153,0.0003,0.0003
0.154,0.0003,0.0003
0.155,0.0003,0.0003
0.156,0.0003,0.0003
0.157,0.0003,0.0004
0.158,0.0003,0.0004
0.159,0.0003,0.0004
0.16,0.0003,0.0004
0.161,0.0003,0.0004
0.162,0.0003,0.0004
0.163,0.0003,0.0004
0.164,0.0003,0.0004
0.165,0.0003,0.0004
0.166,0.0003,0.0004
0.167,0.0003,0.0004
0.168,0.0003,0.0004
0.169,0.0003,0.0004
0.17,0.0003,0.0004
0.171,0.0003,0.0004
0.172,0.0003,0.0004
0.173,0.0003,0.0004
0.174,0.0003,0.0004
0.175,0.0003,0.0004
0.176,0.0003,0.0004
0.177,0.0003,0.0004
0.178,0.0003,0.0004
0.179,0.0003,0.0004
0.18,0.0003,0.0004
0.181,0.0003,0.0004
0.182,0.0003,0.0004
0.183,0.0003,0.0004
0.184,0.0003,0.0004
0.185,0.0003,0.0004
0.186,0.0003,0.0004
0.187,0.0003,0.0004
0.188,0.0003,0.0004
0.189,0.0003,0.0004
0.19,0.0003,0.0004
0.191,0.0003,0.0004
0.192,0.0003,0.0004
0.193,0.0003,0.0004
0.194,0.0003,0.0004
0.195,0.0003,0.0004
0.196,0.0003,0.0004
0.197,0.0003,0.0004
0.198,0.0003,0.0004
0.199,0.0003,0.0004
0.2,0.0003,0.0004
0.201,0.0003,0.0004
0.202,0.0003,0.0004
0.203,0.0003,0.0004
0.204,0.0003,0.0004
0.205,0.0003,0.0004
0.206,0.0003,0.0003
0.207,0.0003,0.0003
0.208,0.0003,0.0003
0.209,0.0003,0.0003
0.21,0.0003,0.0003
0.211,0.0003,0.0003
0.212,0.0003,0.0003
0.213,0.0004,0.0003
0.214,0.0004,0.0003
0.215,0.0004,0.0003
0.216,0.0004,0.0003
0.217,0.0004,0.0003
0.218,0.0004,0.0004
0.219,0.0004,0.0004
0.22,0.0004,0.0004
0.221,0.0004,0.0004
0.222,0.0004,0.0004
0.223,0.0004,0.0004
0.224,0.0004,0.0004
0.225,0.0004,0.0004
0.226,0.0004,0.0004
0.227,0.0004,0.0004
0.228,0.0004,0.0004
0.229,0.0004,0.0004
0.23,0.0004,0.0003
0.231,0.0004,0.0003
0.232,0.0004,0.0003
0.233,0.0004,0.0003
0.234,0.0004,0.0003
0.235,0.0004,0.0003
0.236,0.0004,0.0003
0.237,0.0004,0.0003
0.238,0.0004,0.0003
0.239,0.0004,0.0003
0.24,0.0004,0.0003
0.241,0.0004,0.0003
0.242,0.0004,0.0003
0.243,0.0005,0.0003
0.244,0.0005,0.0003
0.245,0.0005,0.0003
0.246,0.0005,0.0003
0.247,0.0005,0.0003
0.248,0.0005,0.0004
0.249,0.0005,0.0004
0.25,0.0005,0.0004
0.251,0.0005,0.0004
0.252,0.0005,0.0004
0.253,0.0005,0.0004
0.254,0.0005,0.0004
0.255,0.0005,0.0004
0.256,0.0005,0.0004
0.257,0.0005,0.0004
0.258,0.0006,0.0004
0.259,0.0006,0.0004
0.26,0.0006,0.0004
0.261,0.0006,0.0004
0.262,0.0006,0.0004
0.263,0.0006,0.0004
0.264,0.0006,0.0005
0.265,0.0006,0.0005
0.266,0.0007,0.0005
0.267,0.0007,0.0005
0.268,0.0007,0.0005
0.269,0.0007,0.0005
0.27,0.0007,0.0005
0.271,0.0007,0.0005
0.272,0.0008,0.0005
0.273,0.0008,0.0006
0.274,0.0008,0.0006
0.275,0.0008,0.0006
0.276,0.0008,0.0006
0.277,0.0009,0.0006
0.278,0.0009,0.0006
0.279,0.0009,0.0006
0.28,0.0009,0.0006
0.281,0.001,0.0006
0.282,0.001,0.0006
0.283,0.001,0.0007
0.284,0.0011,0.0007
0.285,0.0011,0.0007
0.286,0.0011,0.0007
0.287,0.0011,0.0007
0.288,0.0012,0.0007
0.289,0.0012,0.0007
0.29,0.0012,0.0007
0.291,0.0013,0.0007
0.292,0.0013,0.0008
0.293,0.0013,0.0008
0.294,0.0014,0.0008
0.295,0.0014,0.0008
0.296,0.0015,0.0008
0.297,0.0015,0.0009
0.298,0.0015,0.0009
0.299,0.0016,0.0009
0.3,0.0016,0.0009
0.301,0.0017,0.001
0.302,0.0017,0.001
0.303,0.0017,0.001
0.304,0.0018,0.001
0.305,0.0018,0.0011
0.306,0.0019,0.0011
0.307,0.0019,0.0011
0.308,0.002,0.0011
0.309,0.002,0.0012
0.31,0.002,0.0012
0.311,0.0021,0.0012
0.312,0.0021,0.0013
0.313,0.0022,0.0013
0.314,0.0022,0.0013
0.315,0.0023,0.0013
0.316,0.0023,0.0014
0.317,0.0024,0.0014
0.318,0.0024,0.0014
0.319,0.0024,0.0014
0.32,0.0025,0.0015
0.321,0.0025,0.0015
0.322,0.0026,0.0015
0.323,0.0026,0.0015
0.324,0.0027,0.0015
0.325,0.0027,0.0016
0.326,0.0028,0.0016
0.327,0.0028,0.0016
0.328,0.0028,0.0017
0.329,0.0029,0.0017
0.33,0.0029,0.0017
0.331,0.003,0.0017
0.332,0.003,0.0017
0.333,0.003,0.0018
0.334,0.0031,0.0018
0.335,0.0031,0.0018
0.336,0.0032,0.0018
0.337,0.0032,0.0018
0.338,0.0032,0.0019
0.339,0.0033,0.0019
0.34,0.0033,0.0019
0.341,0.0033,0.0019
0.342,0.0034,0.0019
0.343,0.0034,0.002
0.344,0.0034,0.002
0.345,0.0035,0.002
0.346,0.0035,0.002
0.347,0.0035,0.002
0.348,0.0036,0.0021
0.349,0.0036,0.0021
0.35,0.0036,0.0021
0.351,0.0036,0.0021
0.352,0.0037,0.0021
0.353,0.0037,0.0021
0.354,0.0037,0.0021
0.355,0.0037,0.0022
0.356,0.0038,0.0022
0.357,0.0038,0.0022
0.358,0.0038,0.0022
0.359,0.0038,0.0022
0.36,0.0038,0.0022
0.361,0.0039,0.0022
0.362,0.0039,0.0023
0.363,0.0039,0.0023
0.364,0.0039,0.0023
0.365,0.0039,0.0023
0.366,0.0039,0.0023
0.367,0.004,0.0023
0.368,0.004,0.0023
0.369,0.004,0.0023
0.37,0.004,0.0023
0.371,0.004,0.0024
0.372,0.004,0.0024
0.373,0.004,0.0024
0.374,0.0041,0.0024
0.375,0.0041,0.0024
0.376,0.0041,0.0024
0.377,0.0041,0.0024
0.378,0.0041,0.0024
0.379,0.0041,0.0024
0.38,0.0041,0.0024
0.381,0.0041,0.0024
0.382,0.0041,0.0024
0.383,0.0042,0.0024
0.384,0.0042,0.0024
0.385,0.0042,0.0024
0.386,0.0042,0.0025
0.387,0.0042,0.0025
0.388,0.0042,0.0025
0.389,0.0042,0.0025
0.39,0.0042,0.0025
0.391,0.0042,0.0025
0.392,0.0042,0.0025
0.393,0.0043,0.0025
0.394,0.0043,0.0025
0.395,0.0043,0.0025
0.396,0.0043,0.0026
0.397,0.0043,0.0026
0.398,0.0043,0.0026
0.399,0.0043,0.0026
0.4,0.0043,0.0026
0.401,0.0043,0.0026
0.402,0.0043,0.0026
0.403,0.0044,0.0026
0.404,0.0044,0.0026
0.405,0.0044,0.0026
0.406,0.0044,0.0026
0.407,0.0044,0.0026
0.408,0.0044,0.0026
0.409,0.0044,0.0026
0.41,0.0044,0.0026
0.411,0.0044,0.0026
0.412,0.0045,0.0026
0.413,0.0045,0.0026
0.414,0.0045,0.0026
0.415,0.0045,0.0026
0.416,0.0045,0.0026
0.417,0.0045,0.0026
0.418,0.0045,0.0026
0.419,0.0045,0.0026
0.42,0.0046,0.0026
0.421,0.0046,0.0026
0.422,0.0046,0.0026
0.423,0.0046,0.0026
0.424,0.0046,0.0026
0.425,0.0046,0.0027
0.426,0.0046,0.0027
0.427,0.0047,0.0027
0.428,0.0047,0.0027
0.429,0.0047,0.0027
0.43,0.0047,0.0027
0.431,0.0047,0.0027
0.432,0.0047,0.0027
0.433,0.0048,0.0027
0.434,0.0048,0.0027
0.435,0.0048,0.0027
0.436,0.0048,0.0028
0.437,0.0048,0.0028
0.438,0.0048,0.0028
0.439,0.0049,0.0028
0.44,0.0049,0.0028
0.441,0.0049,0.0028
0.442,0.0049,0.0028
0.443,0.0049,0.0028
0.444,0.005,0.0028
0.445,0.005,0.0029
0.446,0.005,0.0029
0.447,0.005,0.0029
0.448,0.005,0.0029
0.449,0.0051,0.0029
0.45,0.0051,0.0029
0.451,0.0051,0.0029
0.452,0.0051,0.0029
0.453,0.0051,0.0029
0.454,0.0052,0.003
0.455,0.0052,0.003
0.456,0.0052,0.003
0.457,0.0052,0.003
0.458,0.0053,0.003
0.459,0.0053,0.003
0.46,0.0053,0.003
0.461,0.0053,0.003
0.462,0.0053,0.003
0.463,0.0054,0.0031
0.464,0.0054,0.0031
0.465,0.0054,0.0031
0.466,0.0054,0.0031
0.467,0.0055,0.0031
0.468,0.0055,0.0031
0.469,0.0055,0.0031
0.47,0.0055,0.0032
0.471,0.0056,0.0032
0.472,0.0056,0.0032
0.473,0.0056,0.0032
0.474,0.0057,0.0032
0.475,0.0057,0.0033
0.476,0.0057,0.0033
0.477,0.0057,0.0033
0.478,0.0058,0.0033
0.479,0.0058,0.0033
0.48,0.0058,0.0033
0.481,0.0058,0.0034
0.482,0.0059,0.0034
0.483,0.0059,0.0034
0.484,0.0059,0.0034
0.485,0.0059,0.0034
0.486,0.006,0.0034
0.487,0.006,0.0035
0.488,0.006,0.0035
0.489,0.0061,0.0035
0.49,0.0061,0.0035
0.491,0.0061,0.0035
0.492,0.0061,0.0035
0.493,0.0062,0.0035
0.494,0.0062,0.0036
0.495,0.0062,0.0036
0.496,0.0063,0.0036
0.497,0.0063,0.0036
0.498,0.0063,0.0036
0.499,0.0063,0.0036
0.5,0.0064,0.0037
0.501,0.0064,0.0037
0.502,0.0064,0.0037
0.503,0.0064,0.0037
0.504,0.0065,0.0037
0.505,0.0065,0.0037
0.506,0.0065,0.0038
0.507,0.0065,0.0038
0.508,0.0066,0.0038
0.509,0.0066,0.0038
0.51,0.0066,0.0038
0.511,0.0067,0.0038
0.512,0.0067,0.0038
0.513,0.0067,0.0038
0.514,0.0067,0.0039
0.515,0.0067,0.0039
0.516,0.0068,0.0039
0.517,0.0068,0.0039
0.518,0.0068,0.0039
0.519,0.0068,0.0039
0.52,0.0069,0.0039
0.521,0.0069,0.0039
0.522,0.0069,0.0039
0.523,0.0069,0.004
0.524,0.007,0.004
0.525,0.007,0.004
0.526,0.007,0.004
0.527,0.007,0.004
0.528,0.007,0.004
0.529,0.0071,0.004
0.53,0.0071,0.004
0.531,0.0071,0.004
0.532,0.0071,0.004
0.533,0.0071,0.004
0.534,0.0072,0.004
0.535,0.0072,0.004
0.536,0.0072,0.004
0.537,0.0072,0.0041
0.538,0.0072,0.0041
0.539,0.0073,0.0041
0.54,0.0073,0.0041
0.541,0.0073,0.0041
0.542,0.0073,0.0041
0.543,0.0073,0.0041
0.544,0.0073,0.0041
0.545,0.0074,0.0041
0.546,0.0074,0.0041
0.547,0.0074,0.0041
0.548,0.0074,0.0041
0.549,0.0074,0.0042
0.55,0.0074,0.0042
0.551,0.0075,0.0042
0.552,0.0075,0.0042
0.553,0.0075,0.0042
0.554,0.0075,0.0042
0.555,0.0075,0.0042
0.556,0.0075,0.0042
0.557,0.0076,0.0042
0.558,0.0076,0.0042
0.559,0.0076,0.0042
0.56,0.0076,0.0042
0.561,0.0076,0.0043
0.562,0.0076,0.0043
0.563,0.0076,0.0043
0.564,0.0077,0.0043
0.565,0.0077,0.0043
0.566,0.0077,0.0043
0.567,0.0077,0.0043
0.568,0.0077,0.0043
0.569,0.0077,0.0043
0.57,0.0077,0.0044
0.571,0.0078,0.0044
0.572,0.0078,0.0044
0.573,0.0078,0.0044
0.574,0.0078,0.0044
0.575,0.0078,0.0044
0.576,0.0078,0.0044
0.577,0.0078,0.0044
0.578,0.0079,0.0044
0.579,0.0079,0.0044
0.58,0.0079,0.0044
0.581,0.0079,0.0044
0.582,0.0079,0.0044
0.583,0.0079,0.0044
0.584,0.0079,0.0044
0.585,0.0079,0.0044
0.586,0.008,0.0044
0.587,0.008,0.0044
0.588,0.008,0.0044
0.589,0.008,0.0044
0.59,0.008,0.0044
0.591,0.008,0.0044
0.592,0.008,0.0044
0.593,0.0081,0.0045
0.594,0.0081,0.0045
0.595,0.0081,0.0045
0.596,0.0081,0.0045
0.597,0.0081,0.0045
0.598,0.0081,0.0045
0.599,0.0081,0.0045
0.6,0.0082,0.0045
0.601,0.0082,0.0045
0.602,0.0082,0.0045
0.603,0.0082,0.0045
0.604,0.0082,0.0045
0.605,0.0082,0.0045
0.606,0.0082,0.0045
0.607,0.0082,0.0045
0.608,0.0083,0.0046
0.609,0.0083,0.0046
0.61,0.0083,0.0046
0.611,0.0083,0.0046
0.612,0.0083,0.0046
0.613,0.0083,0.0046
0.614,0.0083,0.0046
0.615,0.0084,0.0046
0.616,0.0084,0.0046
0.617,0.0084,0.0046
0.618,0.0084,0.0047
0.619,0.0084,0.0047
0.62,0.0084,0.0047
0.621,0.0084,0.0047
0.622,0.0084,0.0047
0.623,0.0085,0.0047
0.624,0.0085,0.0047
0.625,0.0085,0.0047
0.626,0.0085,0.0048
0.627,0.0085,0.0048
0.628,0.0085,0.0048
0.629,0.0085,0.0048
0.63,0.0086,0.0048
0.631,0.0086,0.0048
0.632,0.0086,0.0048
0.633,0.0086,0.0048
0.634,0.0086,0.0049
0.635,0.0086,0.0049
0.636,0.0086,0.0049
0.637,0.0087,0.0049
0.638,0.0087,0.0049
0.639,0.0087,0.0049
0.64,0.0087,0.0049
0.641,0.0087,0.0049
0.642,0.0087,0.0049
0.643,0.0087,0.005
0.644,0.0087,0.005
0.645,0.0088,0.005
0.646,0.0088,0.005
0.647,0.0088,0.005
0.648,0.0088,0.005
0.649,0.0088,0.005
0.65,0.0088,0.005
0.651,0.0088,0.005
0.652,0.0088,0.005
0.653,0.0089,0.005
0.654,0.0089,0.005
0.655,0.0089,0.005
0.656,0.0089,0.005
0.657,0.0089,0.005
0.658,0.0089,0.0051
0.659,0.0089,0.0051
0.66,0.0089,0.0051
0.661,0.009,0.0051
0.662,0.009,0.0051
0.663,0.009,0.0051
0.664,0.009,0.0051
0.665,0.009,0.0051
0.666,0.009,0.0051
0.667,0.009,0.0051
0.668,0.009,0.0051
0.669,0.0091,0.0052
0.67,0.0091,0.0052
0.671,0.0091,0.0052
0.672,0.0091,0.0052
0.673,0.0091,0.0052
0.674,0.0091,0.0052
0.675,0.0091,0.0052
0.676,0.0091,0.0052
0.677,0.0092,0.0052
0.678,0.0092,0.0052
0.679,0.0092,0.0052
0.68,0.0092,0.0052
0.681,0.0092,0.0052
0.682,0.0092,0.0052
0.683,0.0092,0.0052
0.684,0.0092,0.0052
0.685,0.0093,0.0052
0.686,0.0093,0.0052
0.687,0.0093,0.0052
0.688,0.0093,0.0052
0.689,0.0093,0.0052
0.69,0.0093,0.0052
0.691,0.0093,0.0052
0.692,0.0093,0.0052
0.693,0.0094,0.0052
0.694,0.0094,0.0052
0.695,0.0094,0.0052
0.696,0.0094,0.0052
0.697,0.0094,0.0052
0.698,0.0094,0.0053
0.699,0.0094,0.0053
0.7,0.0094,0.0053
0.701,0.0094,0.0053
0.702,0.0095,0.0053
0.703,0.0095,0.0053
0.704,0.0095,0.0053
0.705,0.0095,0.0053
0.706,0.0095,0.0053
0.707,0.0095,0.0053
0.708,0.0095,0.0053
0.709,0.0095,0.0053
0.71,0.0095,0.0053
0.711,0.0096,0.0054
0.712,0.0096,0.0054
0.713,0.0096,0.0054
0.714,0.0096,0.0054
0.715,0.0096,0.0054
0.716,0.0096,0.0054
0.717,0.0096,0.0054
0.718,0.0096,0.0054
0.719,0.0097,0.0054
0.72,0.0097,0.0054
0.721,0.0097,0.0054
0.722,0.0097,0.0055
0.723,0.0097,0.0055
0.724,0.0097,0.0055
0.725,0.0097,0.0055
0.726,0.0097,0.0055
0.727,0.0098,0.0055
0.728,0.0098,0.0055
0.729,0.0098,0.0055
0.73,0.0098,0.0055
0.731,0.0098,0.0055
0.732,0.0098,0.0055
0.733,0.0098,0.0055
0.734,0.0098,0.0055
0.735,0.0099,0.0056
0.736,0.0099,0.0056
0.737,0.0099,0.0056
0.738,0.0099,0.0056
0.739,0.0099,0.0056
0.74,0.0099,0.0056
0.741,0.0099,0.0056
0.742,0.01,0.0056
0.743,0.01,0.0056
0.744,0.01,0.0056
0.745,0.01,0.0057
0.746,0.01,0.0057
0.747,0.01,0.0057
0.748,0.01,0.0057
0.749,0.0101,0.0057
0.75,0.0101,0.0057
0.751,0.0101,0.0057
0.752,0.0101,0.0057
0.753,0.0101,0.0057
0.754,0.0101,0.0057
0.755,0.0101,0.0057
0.756,0.0102,0.0057
0.757,0.0102,0.0057
0.758,0.0102,0.0057
0.759,0.0102,0.0057
0.76,0.0102,0.0058
0.761,0.0102,0.0058
0.762,0.0103,0.0058
0.763,0.0103,0.0058
0.764,0.0103,0.0058
0.765,0.0103,0.0058
0.766,0.0103,0.0058
0.767,0.0104,0.0058
0.768,0.0104,0.0058
0.769,0.0104,0.0058
0.77,0.0104,0.0058
0.771,0.0104,0.0059
0.772,0.0105,0.0059
0.773,0.0105,0.0059
0.774,0.0105,0.0059
0.775,0.0105,0.0059
0.776,0.0105,0.0059
0.777,0.0106,0.0059
0.778,0.0106,0.0059
0.779,0.0106,0.006
0.78,0.0106,0.006
0.781,0.0106,0.006
0.782,0.0107,0.006
0.783,0.0107,0.006
0.784,0.0107,0.006
0.785,0.0107,0.0061
0.786,0.0107,0.0061
0.787,0.0108,0.0061
0.788,0.0108,0.0061
0.789,0.0108,0.0061
0.79,0.0108,0.0061
0.791,0.0109,0.0062
0.792,0.0109,0.0062
0.793,0.0109,0.0062
0.794,0.0109,0.0062
0.795,0.011,0.0062
0.796,0.011,0.0062
0.797,0.011,0.0063
0.798,0.011,0.0063
0.799,0.0111,0.0063
0.8,0.0111,0.0063
0.801,0.0111,0.0063
0.802,0.0111,0.0063
0.803,0.0112,0.0063
0.804,0.0112,0.0063
0.805,0.0112,0.0064
0.806,0.0112,0.0064
0.807,0.0113,0.0064
0.808,0.0113,0.0064
0.809,0.0113,0.0064
0.81,0.0114,0.0064
0.811,0.0114,0.0064
0.812,0.0114,0.0064
0.813,0.0114,0.0065
0.814,0.0115,0.0065
0.815,0.0115,0.0065
0.816,0.0115,0.0065
0.817,0.0116,0.0065
0.818,0.0116,0.0065
0.819,0.0116,0.0065
0.82,0.0116,0.0066
0.821,0.0117,0.0066
0.822,0.0117,0.0066
0.823,0.0117,0.0066
0.824,0.0118,0.0066
0.825,0.0118,0.0066
0.826,0.0118,0.0067
0.827,0.0118,0.0067
0.828,0.0119,0.0067
0.829,0.0119,0.0067
0.83,0.0119,0.0067
0.831,0.0119,0.0067
0.832,0.012,0.0068
0.833,0.012,0.0068
0.834,0.012,0.0068
0.835,0.0121,0.0068
0.836,0.0121,0.0068
0.837,0.0121,0.0068
0.838,0.0121,0.0068
0.839,0.0122,0.0069
0.84,0.0122,0.0069
0.841,0.0122,0.0069
0.842,0.0122,0.0069
0.843,0.0123,0.0069
0.844,0.0123,0.0069
0.845,0.0123,0.0069
0.846,0.0123,0.0069
0.847,0.0124,0.007
0.848,0.0124,0.007
0.849,0.0124,0.007
0.85,0.0124,0.007
0.851,0.0125,0.007
0.852,0.0125,0.007
0.853,0.0125,0.007
0.854,0.0125,0.007
0.855,0.0126,0.007
0.856,0.0126,0.007
0.857,0.0126,0.0071
0.858,0.0126,0.0071
0.859,0.0126,0.0071
0.86,0.0127,0.0071
0.861,0.0127,0.0071
0.862,0.0127,0.0071
0.863,0.0127,0.0071
0.864,0.0127,0.0071
0.865,0.0128,0.0071
0.866,0.0128,0.0071
0.867,0.0128,0.0071
0.868,0.0128,0.0071
0.869,0.0128,0.0071
0.87,0.0128,0.0071
0.871,0.0129,0.0072
0.872,0.0129,0.0072
0.873,0.0129,0.0072
0.874,0.0129,0.0072
0.875,0.0129,0.0072
0.876,0.0129,0.0072
0.877,0.013,0.0072
0.878,0.013,0.0072
0.879,0.013,0.0072
0.88,0.013,0.0072
0.881,0.013,0.0072
0.882,0.013,0.0072
0.883,0.013,0.0072
0.884,0.0131,0.0072
0.885,0.0131,0.0073
0.886,0.0131,0.0073
0.887,0.0131,0.0073
0.888,0.0131,0.0073
0.889,0.0131,0.0073
0.89,0.0131,0.0073
0.891,0.0131,0.0073
0.892,0.0132,0.0073
0.893,0.0132,0.0073
0.894,0.0132,0.0073
0.895,0.0132,0.0074
0.896,0.0132,0.0074
0.897,0.0132,0.0074
0.898,0.0132,0.0074
0.899,0.0132,0.0074
0.9,0.0133,0.0074
0.901,0.0133,0.0074
0.902,0.0133,0.0074
0.903,0.0133,0.0074
0.904,0.0133,0.0075
0.905,0.0133,0.0075
0.906,0.0133,0.0075
0.907,0.0133,0.0075
0.908,0.0134,0.0075
0.909,0.0134,0.0075
0.91,0.0134,0.0075
0.911,0.0134,0.0075
0.912,0.0134,0.0075
0.913,0.0134,0.0076
0.914,0.0134,0.0076
0.915,0.0134,0.0076
0.916,0.0134,0.0076
0.917,0.0135,0.0076
0.918,0.0135,0.0076
0.919,0.0135,0.0076
0.92,0.0135,0.0076
0.921,0.0135,0.0076
0.922,0.0135,0.0076
0.923,0.0135,0.0076
0.924,0.0135,0.0076
0.925,0.0136,0.0076
0.926,0.0136,0.0077
0.927,0.0136,0.0077
0.928,0.0136,0.0077
0.929,0.0136,0.0077
0.93,0.0136,0.0077
0.931,0.0136,0.0077
0.932,0.0137,0.0077
0.933,0.0137,0.0077
0.934,0.0137,0.0077
0.935,0.0137,0.0077
0.936,0.0137,0.0077
0.937,0.0137,0.0077
0.938,0.0137,0.0077
0.939,0.0137,0.0077
0.94,0.0138,0.0077
0.941,0.0138,0.0077
0.942,0.0138,0.0077
0.943,0.0138,0.0077
0.944,0.0138,0.0077
0.945,0.0138,0.0077
0.946,0.0138,0.0077
0.947,0.0139,0.0077
0.948,0.0139,0.0077
0.949,0.0139,0.0077
0.95,0.0139,0.0078
0.951,0.0139,0.0078
0.952,0.0139,0.0078
0.953,0.014,0.0078
0.954,0.014,0.0078
0.955,0.014,0.0078
0.956,0.014,0.0078
0.957,0.014,0.0078
0.958,0.014,0.0078
0.959,0.014,0.0078
0.96,0.0141,0.0078
0.961,0.0141,0.0078
0.962,0.0141,0.0078
0.963,0.0141,0.0078
0.964,0.0141,0.0078
0.965,0.0141,0.0078
0.966,0.0142,0.0078
0.967,0.0142,0.0079
0.968,0.0142,0.0079
0.969,0.0142,0.0079
0.97,0.0142,0.0079
0.971,0.0142,0.0079
0.972,0.0143,0.0079
0.973,0.0143,0.0079
0.974,0.0143,0.0079
0.975,0.0143,0.0079
0.976,0.0143,0.0079
0.977,0.0143,0.0079
0.978,0.0143,0.0079
0.979,0.0144,0.0079
0.98,0.0144,0.0079
0.981,0.0144,0.0079
0.982,0.0144,0.008
0.983,0.0144,0.008
0.984,0.0144,0.008
0.985,0.0145,0.008
0.986,0.0145,0.008
0.987,0.0145,0.008
0.988,0.0145,0.008
0.989,0.0145,0.008
0.99,0.0145,0.008
0.991,0.0145,0.008
0.992,0.0146,0.008
0.993,0.0146,0.008
0.994,0.0146,0.008
0.995,0.0146,0.0081
0.996,0.0146,0.0081
0.997,0.0146,0.0081
0.998,0.0147,0.0081
0.999,0.0147,0.0081
1,0.0147,0.0081
1.001,0.0147,0.0081
1.002,0.0147,0.0081
1.003,0.0147,0.0081
1.004,0.0147,0.0081
1.005,0.0148,0.0081
1.006,0.0148,0.0082
1.007,0.0148,0.0082
1.008,0.0148,0.0082
1.009,0.0148,0.0082
1.01,0.0148,0.0082
1.011,0.0148,0.0082
1.012,0.0149,0.0082
1.013,0.0149,0.0082
1.014,0.0149,0.0082
1.015,0.0149,0.0083
1.016,0.0149,0.0083
1.017,0.0149,0.0083
1.018,0.0149,0.0083
1.019,0.0149,0.0083
1.02,0.015,0.0083
1.021,0.015,0.0083
1.022,0.015,0.0083
1.023,0.015,0.0083
1.024,0.015,0.0084
1.025,0.015,0.0084
1.026,0.015,0.0084
